,RGIId_Full,x,y,elevation,dh1,void_mask,Area,Zmin,Zmed,Zmax,Slope,dc_ratio,HI,sin_Aspect,cos_Aspect
536,RGI60-15.03229,88.28194443355913,27.51083334433115,5681.93994141,-0.307350277900696,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
537,RGI60-15.03229,88.28222221133692,27.51083334433115,5678.47070313,-0.307350277900696,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
538,RGI60-15.03229,88.2824999891147,27.51083334433115,5673.47949219,-0.188987925648689,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
539,RGI60-15.03229,88.28277776689248,27.51083334433115,5662.45751953,-0.56420224905014,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
540,RGI60-15.03229,88.28305554467026,27.51083334433115,5637.32470703,-0.730481028556824,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
541,RGI60-15.03229,88.28333332244804,27.51083334433115,5602.47900391,-0.575333595275879,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
542,RGI60-15.03229,88.280833322448,27.5105555665534,5661.14501953,-0.656421720981598,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
543,RGI60-15.03229,88.28111110022579,27.5105555665534,5666.57080078,-0.646397531032562,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
544,RGI60-15.03229,88.28138887800357,27.5105555665534,5664.17871094,-0.646397531032562,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
545,RGI60-15.03229,88.28166665578135,27.5105555665534,5656.03955078,-0.544722855091095,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
546,RGI60-15.03229,88.28194443355913,27.5105555665534,5649.60058594,-0.379700541496277,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
547,RGI60-15.03229,88.28222221133692,27.5105555665534,5648.52001953,-0.379700541496277,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
548,RGI60-15.03229,88.2824999891147,27.5105555665534,5645.72167969,-0.355691999197006,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
549,RGI60-15.03229,88.28277776689248,27.5105555665534,5632.13037109,-1.010205626487732,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
550,RGI60-15.03229,88.28305554467026,27.5105555665534,5610.04345703,-1.203668236732483,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
551,RGI60-15.03229,88.28333332244804,27.5105555665534,5583.40869141,-0.702204346656799,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
552,RGI60-15.03229,88.28027776689244,27.51027778877565,5633.69482422,-0.506162106990814,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
553,RGI60-15.03229,88.28055554467022,27.51027778877565,5643.65625,-0.624979436397552,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
554,RGI60-15.03229,88.280833322448,27.51027778877565,5647.79638672,-0.607556164264679,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
555,RGI60-15.03229,88.28111110022579,27.51027778877565,5648.78857422,-0.568569600582123,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
556,RGI60-15.03229,88.28138887800357,27.51027778877565,5643.89306641,-0.568569600582123,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
557,RGI60-15.03229,88.28166665578135,27.51027778877565,5632.56445313,-0.498700976371765,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
558,RGI60-15.03229,88.28194443355913,27.51027778877565,5624.05419922,-0.436153918504715,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
559,RGI60-15.03229,88.28222221133692,27.51027778877565,5621.80078125,-0.436153918504715,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
560,RGI60-15.03229,88.2824999891147,27.51027778877565,5618.04882813,-0.44352987408638,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
561,RGI60-15.03229,88.28277776689248,27.51027778877565,5604.96240234,-1.304895997047424,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
562,RGI60-15.03229,88.28305554467026,27.51027778877565,5584.64208984,-1.447946548461914,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
563,RGI60-15.03229,88.28027776689244,27.5100000109979,5614.80517578,-0.540613353252411,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
564,RGI60-15.03229,88.28055554467022,27.5100000109979,5620.24462891,-0.645686089992523,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
565,RGI60-15.03229,88.280833322448,27.5100000109979,5616.80224609,-0.610541462898254,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
566,RGI60-15.03229,88.28111110022579,27.5100000109979,5609.86230469,-0.528667092323303,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
567,RGI60-15.03229,88.28138887800357,27.5100000109979,5608.30029297,-0.528667092323303,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
568,RGI60-15.03229,88.28166665578135,27.5100000109979,5608.31152344,-0.424321204423904,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
569,RGI60-15.03229,88.28194443355913,27.5100000109979,5610.44580078,-0.374959677457809,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
570,RGI60-15.03229,88.28222221133692,27.5100000109979,5610.22705078,-0.405479043722153,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
571,RGI60-15.03229,88.2824999891147,27.5100000109979,5609.32714844,-0.405479043722153,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
572,RGI60-15.03229,88.28277776689248,27.5100000109979,5597.97363281,-1.514735579490662,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
573,RGI60-15.03229,88.28305554467026,27.5100000109979,5569.73193359,-1.669175863265991,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
574,RGI60-15.03229,88.27999998911466,27.50972223322015,5591.56152344,-0.16594123840332,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
575,RGI60-15.03229,88.28027776689244,27.50972223322015,5588.79833984,-0.643808484077454,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
576,RGI60-15.03229,88.28055554467022,27.50972223322015,5583.44433594,-0.72771143913269,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
577,RGI60-15.03229,88.280833322448,27.50972223322015,5575.0078125,-0.62639445066452,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
578,RGI60-15.03229,88.28111110022579,27.50972223322015,5567.82177734,-0.469097226858139,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
579,RGI60-15.03229,88.28138887800357,27.50972223322015,5570.53466797,-0.469097226858139,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
580,RGI60-15.03229,88.28166665578135,27.50972223322015,5584.89355469,-0.252477258443832,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
581,RGI60-15.03229,88.28194443355913,27.50972223322015,5597.45263672,-0.194483086466789,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
582,RGI60-15.03229,88.28222221133692,27.50972223322015,5602.68261719,-0.168323680758476,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
583,RGI60-15.03229,88.2824999891147,27.50972223322015,5606.61328125,-0.168323680758476,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
584,RGI60-15.03229,88.28277776689248,27.50972223322015,5595.22021484,-1.214560866355896,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
585,RGI60-15.03229,88.27999998911466,27.5094444554424,5557.50634766,-0.271601498126984,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
586,RGI60-15.03229,88.28027776689244,27.5094444554424,5556.93554688,-0.768808305263519,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
587,RGI60-15.03229,88.28055554467022,27.5094444554424,5550.06835938,-0.830072283744812,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
588,RGI60-15.03229,88.280833322448,27.5094444554424,5546.10595703,-0.604522585868835,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
589,RGI60-15.03229,88.28111110022579,27.5094444554424,5546.61669922,-0.324233651161194,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
590,RGI60-15.03229,88.28138887800357,27.5094444554424,5550.52587891,-0.324233651161194,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
591,RGI60-15.03229,88.28166665578135,27.5094444554424,5565.70751953,-0.108325749635696,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
592,RGI60-15.03229,88.28194443355913,27.5094444554424,5583.58300781,-0.006560325622559,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
593,RGI60-15.03229,88.28222221133692,27.5094444554424,5595.90039063,0.05992503836751,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
594,RGI60-15.03229,88.2824999891147,27.5094444554424,5601.859375,-0.819496035575867,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
595,RGI60-15.03229,88.28277776689248,27.5094444554424,5590.42529297,-0.819496035575867,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
596,RGI60-15.03229,88.27972221133687,27.50916667766465,5524.27929688,-0.136404871940613,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
597,RGI60-15.03229,88.27999998911466,27.50916667766465,5529.92089844,-0.423920720815659,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
598,RGI60-15.03229,88.28027776689244,27.50916667766465,5530.59277344,-0.563066422939301,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
599,RGI60-15.03229,88.28055554467022,27.50916667766465,5528.89550781,-0.542972147464752,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
600,RGI60-15.03229,88.280833322448,27.50916667766465,5531.35791016,-0.275847613811493,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
601,RGI60-15.03229,88.28111110022579,27.50916667766465,5534.69189453,-0.160823836922646,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
602,RGI60-15.03229,88.28138887800357,27.50916667766465,5540.98242188,-0.160823836922646,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
603,RGI60-15.03229,88.28166665578135,27.50916667766465,5555.68798828,-0.152148008346558,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
604,RGI60-15.03229,88.28194443355913,27.50916667766465,5573.97753906,-0.211007505655289,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
605,RGI60-15.03229,88.28222221133692,27.50916667766465,5587.99414063,0.05992503836751,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
606,RGI60-15.03229,88.2824999891147,27.50916667766465,5594.45068359,-0.819496035575867,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
607,RGI60-15.03229,88.28277776689248,27.50916667766465,5580.10644531,-0.819496035575867,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
608,RGI60-15.03229,88.28305554467026,27.50916667766465,5536.97509766,-1.848431348800659,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
609,RGI60-15.03229,88.27916665578131,27.508888899886895,5477.69287109,-0.130974248051643,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
610,RGI60-15.03229,88.27944443355909,27.508888899886895,5494.78955078,-0.157179266214371,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
611,RGI60-15.03229,88.27972221133687,27.508888899886895,5508.01757813,-0.127452209591866,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
612,RGI60-15.03229,88.27999998911466,27.508888899886895,5516.87060547,-0.446486920118332,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
613,RGI60-15.03229,88.28027776689244,27.508888899886895,5520.63623047,-0.501695930957794,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
614,RGI60-15.03229,88.28055554467022,27.508888899886895,5522.83496094,-0.462183088064194,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
615,RGI60-15.03229,88.280833322448,27.508888899886895,5529.56201172,-0.356602817773819,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
616,RGI60-15.03229,88.28111110022579,27.508888899886895,5533.83447266,-0.160823836922646,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
617,RGI60-15.03229,88.28138887800357,27.508888899886895,5543.04003906,-0.160823836922646,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
618,RGI60-15.03229,88.28166665578135,27.508888899886895,5556.08740234,-0.152148008346558,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
619,RGI60-15.03229,88.28194443355913,27.508888899886895,5570.39453125,-0.211007505655289,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
620,RGI60-15.03229,88.28222221133692,27.508888899886895,5580.32666016,-0.246522098779678,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
621,RGI60-15.03229,88.2824999891147,27.508888899886895,5582.87353516,-1.414221048355103,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
622,RGI60-15.03229,88.28277776689248,27.508888899886895,5563.75927734,-1.414221048355103,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
623,RGI60-15.03229,88.28305554467026,27.508888899886895,5523.15332031,-2.455041646957397,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
624,RGI60-15.03229,88.28333332244804,27.508888899886895,5467.5703125,-2.790528535842896,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
625,RGI60-15.03229,88.27916665578131,27.508611122109148,5460.48388672,-0.317541778087616,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
626,RGI60-15.03229,88.27944443355909,27.508611122109148,5478.24755859,-0.268890529870987,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
627,RGI60-15.03229,88.27972221133687,27.508611122109148,5498.58447266,-0.231404796242714,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
628,RGI60-15.03229,88.27999998911466,27.508611122109148,5512.52050781,-0.490210384130478,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
629,RGI60-15.03229,88.28027776689244,27.508611122109148,5519.10058594,-0.548681497573853,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
630,RGI60-15.03229,88.28055554467022,27.508611122109148,5524.28857422,-0.576412260532379,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
631,RGI60-15.03229,88.280833322448,27.508611122109148,5535.39501953,-0.515828132629395,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
632,RGI60-15.03229,88.28111110022579,27.508611122109148,5541.00048828,-0.537087559700012,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
633,RGI60-15.03229,88.28138887800357,27.508611122109148,5547.03173828,-0.537087559700012,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
634,RGI60-15.03229,88.28166665578135,27.508611122109148,5555.63330078,-0.544151782989502,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
635,RGI60-15.03229,88.28194443355913,27.508611122109148,5564.62939453,-0.550111889839172,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
636,RGI60-15.03229,88.28222221133692,27.508611122109148,5569.94921875,-0.724318742752075,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
637,RGI60-15.03229,88.2824999891147,27.508611122109148,5565.47363281,-0.86035418510437,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
638,RGI60-15.03229,88.28277776689248,27.508611122109148,5544.07421875,-0.969247281551361,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
639,RGI60-15.03229,88.28305554467026,27.508611122109148,5509.58984375,-0.969247281551361,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
640,RGI60-15.03229,88.28333332244804,27.508611122109148,5462.27148438,-0.799263596534729,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
641,RGI60-15.03229,88.27944443355909,27.5083333443314,5467.2578125,-0.387907654047012,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
642,RGI60-15.03229,88.27972221133687,27.5083333443314,5487.7734375,-0.411662489175797,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
643,RGI60-15.03229,88.27999998911466,27.5083333443314,5505.44189453,-0.571524679660797,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
644,RGI60-15.03229,88.28027776689244,27.5083333443314,5514.57373047,-0.587338805198669,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
645,RGI60-15.03229,88.28055554467022,27.5083333443314,5523.51464844,-0.64417165517807,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
646,RGI60-15.03229,88.280833322448,27.5083333443314,5536.96484375,-0.660386145114899,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
647,RGI60-15.03229,88.28111110022579,27.5083333443314,5542.69726563,-0.679301857948303,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
648,RGI60-15.03229,88.28138887800357,27.5083333443314,5546.72900391,-0.679301857948303,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
649,RGI60-15.03229,88.28166665578135,27.5083333443314,5552.50048828,-0.686858117580414,True,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
650,RGI60-15.03229,88.28194443355913,27.5083333443314,5553.203125,-0.695064842700958,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
651,RGI60-15.03229,88.28222221133692,27.5083333443314,5550.30419922,-0.725169599056244,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
652,RGI60-15.03229,88.2824999891147,27.5083333443314,5540.42236328,-0.465088695287704,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
653,RGI60-15.03229,88.28277776689248,27.5083333443314,5521.24853516,-0.046523287892342,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
654,RGI60-15.03229,88.28305554467026,27.5083333443314,5494.48193359,0.41351255774498,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
655,RGI60-15.03229,88.28333332244804,27.5083333443314,5456.10693359,0.41351255774498,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
656,RGI60-15.03229,88.27972221133687,27.508055566553647,5480.10888672,-0.516700744628906,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
657,RGI60-15.03229,88.27999998911466,27.508055566553647,5493.05224609,-0.583380043506622,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
658,RGI60-15.03229,88.28027776689244,27.508055566553647,5504.26171875,-0.598769783973694,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
659,RGI60-15.03229,88.28055554467022,27.508055566553647,5517.86474609,-0.635831534862518,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
660,RGI60-15.03229,88.280833322448,27.508055566553647,5533.70507813,-0.665327250957489,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
661,RGI60-15.03229,88.28111110022579,27.508055566553647,5540.08398438,-0.685132920742035,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
662,RGI60-15.03229,88.28138887800357,27.508055566553647,5544.60400391,-0.685132920742035,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
663,RGI60-15.03229,88.28166665578135,27.508055566553647,5547.17285156,-0.676994144916534,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
664,RGI60-15.03229,88.28194443355913,27.508055566553647,5539.00634766,-0.601664066314697,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
665,RGI60-15.03229,88.28222221133692,27.508055566553647,5525.36132813,-0.586363077163696,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
666,RGI60-15.03229,88.2824999891147,27.508055566553647,5514.01074219,-0.400544375181198,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
667,RGI60-15.03229,88.28277776689248,27.508055566553647,5499.31005859,0.336112499237061,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
668,RGI60-15.03229,88.28305554467026,27.508055566553647,5475.63964844,0.656261503696442,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
669,RGI60-15.03229,88.28333332244804,27.508055566553647,5446.96337891,0.656261503696442,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
670,RGI60-15.03229,88.28361110022583,27.508055566553647,5421.7421875,0.656261503696442,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
671,RGI60-15.03229,88.27999998911466,27.507777788775897,5481.8203125,-0.542420566082001,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
672,RGI60-15.03229,88.28027776689244,27.507777788775897,5492.75830078,-0.539790451526642,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
673,RGI60-15.03229,88.28055554467022,27.507777788775897,5508.21875,-0.570078194141388,False,0.207,5192,5397,5568,33.4,0.0608695652173913,-1.1988304093567252,0.9205048534524404,-0.3907311284892737
